date,latitude,longitude,lat_lon,blue,green,red,nir
1/3/2020,44.71090341,-122.1914051,44.710903405432624_-122.19140514449708,654,835,989,1337
1/3/2020,44.7262646,-122.1536759,44.72626459679107_-122.15367590256405,657,900,1210,1623
1/3/2020,44.71979673,-122.1539454,44.71979672674541_-122.15394539714929,350,387,422,488
1/3/2020,44.72437813,-122.175505,44.72437813469441_-122.17550496396817,272,432,618,927
1/3/2020,44.67479113,-122.1957171,44.67479113101102_-122.19571705786085,372,390,419,610
1/3/2020,44.72545611,-122.1515199,44.72545611303536_-122.15151994588216,263,384,437,526
1/3/2020,44.69311676,-122.2191631,44.69311676280706_-122.21916308677636,326,381,386,486
1/3/2020,44.69176929,-122.2533889,44.69176928988088_-122.25338889910132,492,575,546,836
1/3/2020,44.72491712,-122.1714625,44.72491712386488_-122.1714625451896,680,928,1137,1408
1/3/2020,44.7211442,-122.1746965,44.72114419967159_-122.17469648021245,86,119,143,326
1/3/2020,44.70308806,-122.1897882,44.70308806246078_-122.18978817698564,501,610,532,563
1/3/2020,44.6960812,-122.2056884,44.69608120324465_-122.20568835751456,463,610,527,496
1/3/2020,44.7162933,-122.1827813,44.71629329713734_-122.18278131776952,458,658,577,420
1/3/2020,44.72707308,-122.1442436,44.72707308054677_-122.14424359208078,508,683,874,1258
1/3/2020,44.72895954,-122.1601438,44.72895954264342_-122.1601437726097,198,366,542,874
1/3/2020,44.70174059,-122.1889797,44.7017405895346_-122.18897969322994,480,600,492,550
1/3/2020,44.72545611,-122.1671506,44.72545611303536_-122.16715063182583,239,379,470,704
1/3/2020,44.71494582,-122.1666116,44.71494582421116_-122.16661164265535,455,629,526,487
1/3/2020,44.72734258,-122.1496335,44.727342575132006_-122.14963348378552,478,880,962,1206
1/3/2020,44.72815106,-122.147747,44.72815105888772_-122.14774702168886,658,918,1208,1602
1/3/2020,44.67856406,-122.1922136,44.67856405520432_-122.19221362825276,345,392,429,648
1/3/2020,44.71359835,-122.1676896,44.71359835128498_-122.16768962099631,379,409,356,491
1/3/2020,44.7111729,-122.1792779,44.71117290001786_-122.17927788816144,539,650,532,535
1/3/2020,44.70497452,-122.2412616,44.70497452455744_-122.24126164276568,845,1102,1346,1964
1/3/2020,44.67883355,-122.1946391,44.67883354978955_-122.1946390795199,406,466,511,747
1/3/2020,44.70093211,-122.2347938,44.7009321057789_-122.23479377272004,726,798,661,781
1/3/2020,44.69203878,-122.2083833,44.692038784466114_-122.20838330336692,433,612,523,495
1/3/2020,44.7259951,-122.1461301,44.72599510220583_-122.14613005417743,125,173,224,395
1/3/2020,44.72788156,-122.1703846,44.72788156430248_-122.17038456684868,350,539,620,758
1/3/2020,44.71305936,-122.1614912,44.71305936211451_-122.16149124553588,282,358,383,579
1/3/2020,44.70820846,-122.2418006,44.70820845958026_-122.24180063193616,793,1047,1292,1740
1/3/2020,44.69662019,-122.2145817,44.69662019241512_-122.21458167882734,519,645,574,666
1/3/2020,44.71871875,-122.1868237,44.71871874840446_-122.18682373654804,432,604,789,1194
1/3/2020,44.69581171,-122.1976035,44.69581170865941_-122.1976035199575,384,431,429,634
1/3/2020,44.7311155,-122.1620302,44.73111549932531_-122.16203023470636,399,509,676,883
1/3/2020,44.72707308,-122.1606828,44.72707308054677_-122.16068276178018,187,348,559,825
1/3/2020,44.71305936,-122.1879017,44.71305936211451_-122.187901714889,567,679,847,1178
1/3/2020,44.71844925,-122.1825118,44.71844925381922_-122.18251182318429,596,822,1086,1419
1/3/2020,44.70928644,-122.1870932,44.70928643792121_-122.18709323113328,513,623,523,527
1/3/2020,44.72303066,-122.1746965,44.72303066176824_-122.17469648021245,129,138,187,292
1/3/2020,44.71494582,-122.1609523,44.71494582421116_-122.16095225636542,538,672,722,635
1/3/2020,44.69796767,-122.2002985,44.6979676653413_-122.20029846580984,503,632,497,531
1/3/2020,44.72922904,-122.1596048,44.72922903722866_-122.15960478343924,194,348,515,879
1/3/2020,44.71171189,-122.1843983,44.71171188918833_-122.18439828528092,506,666,592,453
1/3/2020,44.69985413,-122.1981425,44.69985412743795_-122.19814250912796,467,619,508,515
1/3/2020,44.68341496,-122.196256,44.68341495773856_-122.19625604703133,377,465,492,726
1/3/2020,44.7111729,-122.1765829,44.71117290001786_-122.1765829423091,555,628,514,549
1/3/2020,44.7012016,-122.2312903,44.70120160036413_-122.23129034311197,593,722,584,671
1/3/2020,44.71737128,-122.1280739,44.717371275478285_-122.12807391696664,518,606,729,1130
1/3/2020,44.71090341,-122.1846678,44.710903405432624_-122.18466777986616,528,626,524,516
1/3/2020,44.72680359,-122.1695761,44.726803585961534_-122.16957608309296,544,786,994,1237
1/3/2020,44.70174059,-122.2347938,44.7017405895346_-122.23479377272004,642,765,646,715
1/3/2020,44.70713048,-122.2342548,44.70713048123932_-122.23425478354956,2112,2225,2199,2753
1/3/2020,44.69257777,-122.2097308,44.692577773636586_-122.2097307762931,413,576,515,482
1/3/2020,44.72761207,-122.1663421,44.727612069717246_-122.16634214807011,374,573,726,896
1/3/2020,44.73461893,-122.1582573,44.73461892893338_-122.15825731051304,267,426,433,694
1/3/2020,44.7362359,-122.1606828,44.73623589644479_-122.16068276178018,329,447,543,672
1/3/2020,44.6960812,-122.2232055,44.69608120324465_-122.2232055055549,586,718,614,626
1/3/2020,44.69769817,-122.2347938,44.69769817075606_-122.23479377272004,553,543,499,704
1/3/2020,44.71952723,-122.1323858,44.71952723216017_-122.1323858303304,497,587,698,1061
1/3/2020,44.70335756,-122.1895187,44.70335755704602_-122.18951868240042,515,615,533,564
1/3/2020,44.70093211,-122.2426091,44.7009321057789_-122.24260911569188,509,586,518,690
1/3/2020,44.69985413,-122.2447651,44.69985412743795_-122.24476507237377,573,670,566,764
1/3/2020,44.69877615,-122.1914051,44.69877614909701_-122.19140514449708,429,470,485,723
1/3/2020,44.69365575,-122.224014,44.69365575197752_-122.2240139893106,480,481,479,756
1/3/2020,44.6861099,-122.198951,44.686109903590925_-122.19895099288368,653,791,916,1236
1/3/2020,44.72518662,-122.1701151,44.72518661845013_-122.17011507226344,471,686,806,1036
1/3/2020,44.71683229,-122.1609523,44.71683228630781_-122.16095225636542,460,582,628,575
1/3/2020,44.67991153,-122.1938306,44.679911528130496_-122.19383059576418,621,730,835,1097
1/3/2020,44.67883355,-122.1922136,44.67883354978955_-122.19221362825276,408,430,456,656
1/3/2020,44.71817976,-122.1552929,44.71817975923399_-122.15529287007546,315,343,373,610
1/3/2020,44.72303066,-122.1849373,44.72303066176824_-122.1849372744514,352,515,690,1143
1/3/2020,44.69419474,-122.2194326,44.694194741148_-122.2194325813616,416,484,441,510
1/3/2020,44.69985413,-122.2048799,44.69985412743795_-122.20487987375886,544,649,671,749
1/3/2020,44.69257777,-122.2094613,44.692577773636586_-122.20946128170787,439,577,483,477
1/3/2020,44.71198138,-122.1846678,44.71198138377356_-122.18466777986616,542,711,685,645
1/3/2020,44.71305936,-122.1922136,44.71305936211451_-122.19221362825276,600,714,879,1176
1/3/2020,44.72734258,-122.1631082,44.727342575132006_-122.1631082130473,201,359,528,829
1/3/2020,44.70012362,-122.2339853,44.70012362202319_-122.23398528896432,729,811,656,814
1/3/2020,44.70713048,-122.1843983,44.70713048123932_-122.18439828528092,591,695,568,573
1/3/2020,44.70524402,-122.2353328,44.70524401914267_-122.2353327618905,1208,1316,1248,1436
1/3/2020,44.70012362,-122.2021849,44.70012362202319_-122.2021849279065,537,654,529,581
1/3/2020,44.72303066,-122.1534064,44.72303066176824_-122.1534064079788,327,416,467,545
1/3/2020,44.69823716,-122.2455736,44.698237159926535_-122.24557355612949,499,457,448,652
1/3/2020,44.72653409,-122.1455911,44.7265340913763_-122.14559106500695,264,356,424,558
1/3/2020,44.70766947,-122.2385667,44.70766947040979_-122.23856669691334,553,716,614,634
1/3/2020,44.71090341,-122.1892492,44.710903405432624_-122.18924918781518,591,729,890,1209
1/3/2020,44.7162933,-122.1819728,44.71629329713734_-122.1819728340138,454,654,572,421
1/3/2020,44.70281857,-122.197334,44.702818567875546_-122.19733402537226,499,593,500,532
1/3/2020,44.71359835,-122.1798169,44.71359835128498_-122.17981687733192,467,596,513,447
1/3/2020,44.71952723,-122.1843983,44.71952723216017_-122.18439828528092,432,636,846,1211
1/3/2020,44.706322,-122.1838593,44.70632199748361_-122.18385929611046,542,638,551,581
1/3/2020,44.69581171,-122.2221275,44.69581170865941_-122.22212752721396,545,691,592,600
1/3/2020,44.69581171,-122.2032629,44.69581170865941_-122.20326290624745,543,658,550,570
1/3/2020,44.7162933,-122.1900577,44.71629329713734_-122.19005767157088,422,589,781,1120
1/3/2020,44.70308806,-122.196256,44.70308806246078_-122.19625604703133,486,611,495,534
1/3/2020,44.72195268,-122.1854763,44.72195268342729_-122.18547626362188,403,496,570,767
1/3/2020,44.706322,-122.1846678,44.70632199748361_-122.18466777986616,544,635,533,553
1/3/2020,44.70039312,-122.1997595,44.70039311660842_-122.19975947663936,476,589,486,534
1/3/2020,44.706322,-122.1895187,44.70632199748361_-122.18951868240042,542,615,533,547
1/3/2020,44.72303066,-122.1356198,44.72303066176824_-122.13561976535324,233,275,326,519
1/3/2020,44.69931514,-122.2345243,44.69931513826748_-122.2345242781348,611,783,701,745
1/3/2020,44.71764077,-122.2471905,44.71764077006352_-122.24719052364088,600,711,649,823
1/3/2020,44.69823716,-122.225092,44.698237159926535_-122.22509196765157,1095,1323,1546,1923
1/3/2020,44.70928644,-122.1843983,44.70928643792121_-122.18439828528092,533,638,527,545
1/3/2020,44.69042182,-122.2137732,44.6904218169547_-122.21377319507164,301,345,359,508
1/3/2020,44.69392525,-122.223475,44.69392524656276_-122.22347500014013,454,485,491,737
1/3/2020,44.71817976,-122.1876322,44.71817975923399_-122.18763222030375,462,667,819,1269
1/3/2020,44.69662019,-122.223475,44.69662019241512_-122.22347500014013,592,696,609,602
1/3/2020,44.69958463,-122.1965255,44.69958463285272_-122.19652554161657,450,543,505,499
1/3/2020,44.70820846,-122.2364107,44.70820845958026_-122.23641074023143,2695,2801,2756,3302
1/3/2020,44.70955593,-122.1911356,44.70955593250644_-122.19113564991184,631,790,974,1316
1/3/2020,44.69392525,-122.2067663,44.69392524656276_-122.2067663358555,529,659,542,545
1/3/2020,44.72437813,-122.1720015,44.72437813469441_-122.17200153436008,173,223,243,360
1/3/2020,44.70901694,-122.17281,44.70901694333597_-122.1728100181158,503,635,769,1040
1/3/2020,44.72761207,-122.1706541,44.727612069717246_-122.17065406143392,584,879,1154,1398
1/3/2020,44.72572561,-122.1639167,44.7257256076206_-122.163916696803,245,399,578,909
1/3/2020,44.70901694,-122.1927526,44.70901694333597_-122.19275261742324,733,905,1115,1466
1/3/2020,44.72437813,-122.1490945,44.72437813469441_-122.14909449461504,120,469,530,584
1/3/2020,44.72033572,-122.2477295,44.72033571591588_-122.24772951281136,257,339,296,329
1/3/2020,44.73973933,-122.1571793,44.739739326052856_-122.1571793321721,386,524,706,1008
1/3/2020,44.70147109,-122.197334,44.70147109494937_-122.19733402537226,513,631,499,547
1/3/2020,44.72222218,-122.1563708,44.72222217801253_-122.1563708484164,556,749,979,1358
1/3/2020,44.71440684,-122.1752355,44.71440683504069_-122.17523546938293,530,689,629,546
1/3/2020,44.71413734,-122.2418006,44.71413734045545_-122.24180063193616,536,648,611,774
1/3/2020,44.706322,-122.2366802,44.70632199748361_-122.23668023481667,732,862,746,826
1/3/2020,44.70416604,-122.1951781,44.70416604080173_-122.19517806869035,504,616,499,539
1/3/2020,44.71386785,-122.1811644,44.71386784587022_-122.1811643502581,489,680,580,420
1/3/2020,44.69823716,-122.2091918,44.698237159926535_-122.20919178712263,459,608,519,572
1/3/2020,44.70820846,-122.1803559,44.70820845958026_-122.1803558665024,418,483,449,562
1/3/2020,44.72222218,-122.1843983,44.72222217801253_-122.18439828528092,450,594,729,1086
1/3/2020,44.72491712,-122.1841288,44.72491712386488_-122.1841287906957,209,367,573,1001
1/3/2020,44.71252037,-122.1690371,44.712520372944034_-122.16903709392248,342,366,351,573
1/3/2020,44.72464763,-122.1544844,44.72464762927965_-122.15448438631977,507,660,943,1322
1/3/2020,44.68476243,-122.1981425,44.68476243066474_-122.19814250912796,444,497,526,713
1/3/2020,44.69662019,-122.221319,44.69662019241512_-122.22131904345824,514,685,589,617
1/3/2020,44.72815106,-122.1690371,44.72815105888772_-122.16903709392248,592,806,1070,1339
1/3/2020,44.69527272,-122.2013764,44.69527271948894_-122.2013764441508,478,548,504,579
1/3/2020,44.71198138,-122.2396447,44.71198138377356_-122.23964467525428,702,770,747,1040
1/3/2020,44.72249167,-122.1536759,44.72249167259776_-122.15367590256405,388,460,511,571
1/3/2020,44.70012362,-122.2323683,44.70012362202319_-122.23236832145292,730,815,678,745
1/3/2020,44.70335756,-122.1870932,44.70335755704602_-122.18709323113328,507,654,515,582
1/3/2020,44.70847795,-122.176044,44.7084779541655_-122.17604395313862,477,589,654,870
1/3/2020,44.70901694,-122.2407227,44.70901694333597_-122.24072265359524,608,770,696,746
1/3/2020,44.71386785,-122.2444956,44.71386784587022_-122.24449557778853,741,888,834,1023
1/3/2020,44.69985413,-122.2329073,44.69985412743795_-122.2329073106234,713,811,720,790
1/3/2020,44.71791026,-122.1558319,44.71791026464875_-122.15583185924594,434,436,477,751
1/3/2020,44.71063391,-122.1803559,44.710633910847385_-122.1803558665024,535,665,541,553
1/3/2020,44.70066261,-122.2356023,44.70066261119366_-122.23560225647574,697,826,687,786
1/3/2020,44.71548481,-122.1879017,44.71548481338163_-122.187901714889,403,577,732,1079
1/3/2020,44.71144239,-122.1887102,44.7114423946031_-122.18871019864471,602,727,923,1253
1/3/2020,44.72761207,-122.1463995,44.727612069717246_-122.14639954876267,407,582,832,1108
1/3/2020,44.7012016,-122.2409921,44.70120160036413_-122.24099214818048,472,521,465,692
1/3/2020,44.69662019,-122.2439566,44.69662019241512_-122.24395658861806,458,460,431,669
1/3/2020,44.71548481,-122.2466515,44.71548481338163_-122.24665153447042,365,505,527,936
1/3/2020,44.71575431,-122.2423396,44.71575430796687_-122.24233962110664,604,752,834,1171
1/3/2020,44.69446424,-122.19949,44.69446423573324_-122.19948998205416,381,442,440,671
1/3/2020,44.70281857,-122.2385667,44.702818567875546_-122.23856669691334,630,700,568,712
1/3/2020,44.71252037,-122.173888,44.712520372944034_-122.17388799645671,510,636,497,527
1/3/2020,44.72033572,-122.1781999,44.72033571591588_-122.1781999098205,506,721,876,1167
1/3/2020,44.71467633,-122.1604133,44.71467632962592_-122.16041326719494,380,397,386,481
1/3/2020,44.71144239,-122.1757745,44.7114423946031_-122.1757744585534,548,653,520,542
1/3/2020,44.72276117,-122.1714625,44.722761167183_-122.1714625451896,103,154,212,356
1/3/2020,44.72572561,-122.1528674,44.7257256076206_-122.15286741880834,518,685,893,1265
1/3/2020,44.72653409,-122.1574488,44.7265340913763_-122.15744882675736,208,393,601,923
1/3/2020,44.72087471,-122.1528674,44.720874705086345_-122.15286741880834,425,525,668,917
1/3/2020,44.72356965,-122.1773914,44.72356965093871_-122.1773914260648,288,486,676,986
1/3/2020,44.7259951,-122.1757745,44.72599510220583_-122.1757744585534,360,547,722,1142
1/3/2020,44.71359835,-122.1776609,44.71359835128498_-122.17766092065004,587,758,891,1081
1/3/2020,44.69688969,-122.224553,44.69688968700036_-122.22455297848109,576,715,597,629
1/3/2020,44.72303066,-122.1566403,44.72303066176824_-122.15664034300164,864,1190,1512,1926
1/3/2020,44.70227958,-122.1884407,44.702279578705074_-122.18844070405947,490,596,494,550
1/3/2020,44.69796767,-122.2442261,44.6979676653413_-122.24422608320327,412,474,443,598
1/3/2020,44.70928644,-122.2396447,44.70928643792121_-122.23964467525428,1045,1181,1116,1301
1/3/2020,44.69823716,-122.2337158,44.698237159926535_-122.2337157943791,520,575,543,709
1/3/2020,44.71386785,-122.1873627,44.71386784587022_-122.18736272571851,486,620,776,1139
1/3/2020,44.71925774,-122.1854763,44.719257737574935_-122.18547626362188,457,656,839,1242
1/3/2020,44.69823716,-122.2002985,44.698237159926535_-122.20029846580984,501,601,498,526
1/3/2020,44.7162933,-122.1792779,44.71629329713734_-122.17927788816144,553,724,687,477
1/3/2020,44.72356965,-122.1808949,44.72356965093871_-122.18089485567286,300,433,591,970
1/3/2020,44.706322,-122.1924831,44.70632199748361_-122.192483122838,480,628,534,510
1/3/2020,44.71710178,-122.1833203,44.717101780893046_-122.18332030694,568,812,976,1163
1/3/2020,44.72168319,-122.1561014,44.72168318884206_-122.15610135383116,529,656,878,1259
1/3/2020,44.69500322,-122.200568,44.69500322490371_-122.20056796039508,383,446,456,633
1/3/2020,44.71144239,-122.1835898,44.7114423946031_-122.18358980152524,494,658,539,469
1/3/2020,44.69688969,-122.2016459,44.69688968700036_-122.20164593873602,495,639,533,529
1/3/2020,44.69904564,-122.1897882,44.69904564368225_-122.18978817698564,463,509,526,758
1/3/2020,44.70470503,-122.197873,44.7047050299722_-122.19787301454272,841,1063,1307,1739
1/3/2020,44.70874745,-122.2369497,44.708747448750735_-122.23694972940191,2769,2880,2852,3370
1/3/2020,44.70362705,-122.1935611,44.70362705163125_-122.19356110117896,478,589,507,508
1/3/2020,44.67883355,-122.1914051,44.67883354978955_-122.19140514449708,369,426,495,718
1/3/2020,44.69203878,-122.2124257,44.692038784466114_-122.21242572214548,380,376,360,501
1/3/2020,44.67856406,-122.1914051,44.67856405520432_-122.19140514449708,391,417,457,698
1/3/2020,44.70308806,-122.2337158,44.70308806246078_-122.2337157943791,858,1030,952,1141
1/3/2020,44.69257777,-122.2081138,44.692577773636586_-122.20811380878168,467,636,531,515
1/3/2020,44.71521532,-122.2439566,44.7152153187964_-122.24395658861806,363,518,435,461
1/3/2020,44.7162933,-122.1639167,44.71629329713734_-122.163916696803,509,682,631,503
1/3/2020,44.69662019,-122.2342548,44.69662019241512_-122.23425478354956,512,544,569,804
1/3/2020,44.71817976,-122.1631082,44.71817975923399_-122.1631082130473,567,795,1049,1412
1/3/2020,44.69850665,-122.2304819,44.698506654511775_-122.23048185935626,653,759,654,673
1/3/2020,44.69284727,-122.2140427,44.69284726822182_-122.21404268965688,371,426,371,503
1/3/2020,44.72437813,-122.1388537,44.72437813469441_-122.13885370037607,227,225,275,468
1/3/2020,44.69446424,-122.2178156,44.69446423573324_-122.21781561385018,472,630,558,524
1/3/2020,44.72168319,-122.1547539,44.72168318884206_-122.154753880905,580,703,896,1279
