g,b,r,lat_lon,longitude,latitude
517,399,608,44.72626459679107_-122.17092355601912,-122.17092355601912,44.72626459679107
609,507,528,44.70739997582456_-122.19059666074136,-122.19059666074136,44.70739997582456
815,566,1068,44.718988242989695_-122.16149124553588,-122.16149124553588,44.718988242989695
650,539,655,44.71440683504069_-122.17173203977484,-122.17173203977484,44.71440683504069
459,338,531,44.72303066176824_-122.15313691339357,-122.15313691339357,44.72303066176824
777,546,1005,44.7265340913763_-122.16822861016678,-122.16822861016678,44.7265340913763
605,507,521,44.71413734045545_-122.17173203977484,-122.17173203977484,44.71413734045545
445,396,504,44.7084779541655_-122.1736185018715,-122.1736185018715,44.7084779541655
377,229,533,44.729498531813896_-122.15906579426876,-122.15906579426876,44.729498531813896
421,383,382,44.69365575197752_-122.21970207594684,-122.21970207594684,44.69365575197752
633,485,538,44.68961333319899_-122.20407139000316,-122.20407139000316,44.68961333319899
750,490,974,44.72842055347295_-122.16957608309296,-122.16957608309296,44.72842055347295
523,514,475,44.69473373031847_-122.22374449472537,-122.22374449472537,44.69473373031847
555,525,572,44.69392524656276_-122.25231092076037,-122.25231092076037,44.69392524656276
654,526,805,44.71548481338163_-122.15825731051304,-122.15825731051304,44.71548481338163
858,589,1089,44.73219347766626_-122.16445568597348,-122.16445568597348,44.73219347766626
571,441,475,44.69715918158559_-122.211886732975,-122.211886732975,44.69715918158559
631,531,498,44.70820845958026_-122.18763222030375,-122.18763222030375,44.70820845958026
468,318,587,44.72249167259776_-122.1790083935762,-122.1790083935762,44.72249167259776
608,481,511,44.702818567875546_-122.1908661553266,-122.1908661553266,44.702818567875546
632,498,530,44.70632199748361_-122.19167463908232,-122.19167463908232,44.70632199748361
638,489,519,44.7122508783588_-122.17793041523528,-122.17793041523528,44.7122508783588
767,592,786,44.6979676653413_-122.21107824921928,-122.21107824921928,44.6979676653413
726,585,622,44.69608120324465_-122.2240139893106,-122.2240139893106,44.69608120324465
671,470,563,44.71386784587022_-122.18089485567286,-122.18089485567286,44.71386784587022
823,710,929,44.68152849564191_-122.19275261742324,-122.19275261742324,44.68152849564191
450,367,571,44.71494582421116_-122.15744882675736,-122.15744882675736,44.71494582421116
690,524,837,44.71629329713734_-122.1577183213426,-122.1577183213426,44.71629329713734
585,447,503,44.696350697829885_-122.20622734668504,-122.20622734668504,44.696350697829885
898,744,1084,44.71117290001786_-122.19140514449708,-122.19140514449708,44.71117290001786
310,270,355,44.718988242989695_-122.15448438631977,-122.15448438631977,44.718988242989695
415,413,433,44.69608120324465_-122.24260911569188,-122.24260911569188,44.69608120324465
625,507,513,44.69877614909701_-122.2051493683441,-122.2051493683441,44.69877614909701
146,77,151,44.72141369425682_-122.17496597479769,-122.17496597479769,44.72141369425682
599,383,782,44.7332714560072_-122.15960478343924,-122.15960478343924,44.7332714560072
253,153,314,44.722761167183_-122.17604395313862,-122.17604395313862,44.722761167183
333,205,475,44.72788156430248_-122.16337770763252,-122.16337770763252,44.72788156430248
347,204,502,44.72464762927965_-122.16445568597348,-122.16445568597348,44.72464762927965
2723,2616,2726,44.70793896499503_-122.23614124564622,-122.23614124564622,44.70793896499503
639,456,564,44.71494582421116_-122.16634214807011,-122.16634214807011,44.71494582421116
680,557,566,44.70955593250644_-122.18089485567286,-122.18089485567286,44.70955593250644
485,438,442,44.706591492068846_-122.18170333942858,-122.18170333942858,44.706591492068846
511,445,539,44.67937253896002_-122.19275261742324,-122.19275261742324,44.67937253896002
681,468,593,44.71467632962592_-122.18224232859905,-122.18224232859905,44.71467632962592
1062,741,1462,44.72976802639913_-122.16822861016678,-122.16822861016678,44.72976802639913
105,91,146,44.723300156353474_-122.16930658850772,-122.16930658850772,44.723300156353474
610,465,517,44.69931513826748_-122.2000289712246,-122.2000289712246,44.69931513826748
486,460,489,44.69392524656276_-122.22428348389585,-122.22428348389585,44.69392524656276
365,329,377,44.717101780893046_-122.15502337549025,-122.15502337549025,44.717101780893046
615,501,538,44.70335755704602_-122.18655424196282,-122.18655424196282,44.70335755704602
550,616,551,44.692577773636586_-122.25338889910132,-122.25338889910132,44.692577773636586
297,233,327,44.717101780893046_-122.25042445866372,-122.25042445866372,44.717101780893046
365,211,586,44.72707308054677_-122.15798781592784,-122.15798781592784,44.72707308054677
790,631,974,44.70955593250644_-122.19113564991184,-122.19113564991184,44.70955593250644
373,329,398,44.71332885669975_-122.16122175095065,-122.16122175095065,44.71332885669975
514,388,477,44.72195268342729_-122.24746001822612,-122.24746001822612,44.72195268342729
748,665,736,44.717101780893046_-122.24341759944758,-122.24341759944758,44.717101780893046
571,579,541,44.69230827905135_-122.25338889910132,-122.25338889910132,44.69230827905135
1039,706,1279,44.73111549932531_-122.16472518055872,-122.16472518055872,44.73111549932531
680,463,854,44.72842055347295_-122.16795911558154,-122.16795911558154,44.72842055347295
713,533,674,44.71656279172257_-122.17927788816144,-122.17927788816144,44.71656279172257
706,495,612,44.7160238025521_-122.17954738274668,-122.17954738274668,44.7160238025521
760,618,982,44.72249167259776_-122.15151994588216,-122.15151994588216,44.72249167259776
877,630,1106,44.73084600474007_-122.16445568597348,-122.16445568597348,44.73084600474007
296,266,347,44.689882827784224_-122.2126952167307,-122.2126952167307,44.689882827784224
645,462,531,44.7152153187964_-122.16742012641107,-122.16742012641107,44.7152153187964
585,473,726,44.720874705086345_-122.15125045129692,-122.15125045129692,44.720874705086345
754,548,1001,44.72141369425682_-122.15825731051304,-122.15825731051304,44.72141369425682
650,532,601,44.69500322490371_-122.2202410651173,-122.2202410651173,44.69500322490371
644,497,521,44.70416604080173_-122.19005767157088,-122.19005767157088,44.70416604080173
627,450,521,44.69769817075606_-122.20730532502598,-122.20730532502598,44.69769817075606
620,487,519,44.69581170865941_-122.20541886292932,-122.20541886292932,44.69581170865941
673,454,856,44.73515791810385_-122.16203023470636,-122.16203023470636,44.73515791810385
339,186,512,44.727612069717246_-122.16337770763252,-122.16337770763252,44.727612069717246
621,521,522,44.71332885669975_-122.17200153436008,-122.17200153436008,44.71332885669975
699,589,824,44.72222217801253_-122.18520676903664,-122.18520676903664,44.72222217801253
735,573,603,44.70605250289837_-122.23694972940191,-122.23694972940191,44.70605250289837
697,581,637,44.70632199748361_-122.19436958493466,-122.19436958493466,44.70632199748361
615,499,525,44.6979676653413_-122.20541886292932,-122.20541886292932,44.6979676653413
800,638,901,44.70039311660842_-122.2382972023281,-122.2382972023281,44.70039311660842
752,584,1032,44.72303066176824_-122.15151994588216,-122.15151994588216,44.72303066176824
437,309,612,44.72303066176824_-122.17685243689432,-122.17685243689432,44.72303066176824
563,461,461,44.69311676280706_-122.211886732975,-122.211886732975,44.69311676280706
448,434,428,44.70793896499503_-122.17927788816144,-122.17927788816144,44.70793896499503
524,527,457,44.69662019241512_-122.2285953972596,-122.2285953972596,44.69662019241512
374,279,330,44.69069131153993_-122.21080875463404,-122.21080875463404,44.69069131153993
559,389,772,44.72842055347295_-122.1728100181158,-122.1728100181158,44.72842055347295
700,511,988,44.72464762927965_-122.15313691339357,-122.15313691339357,44.72464762927965
1253,1005,1341,44.70147109494937_-122.22967337560056,-122.22967337560056,44.70147109494937
183,129,223,44.72168318884206_-122.14990297837076,-122.14990297837076,44.72168318884206
346,272,317,44.72060521050111_-122.24746001822612,-122.24746001822612,44.72060521050111
738,582,933,44.71764077006352_-122.15879629968352,-122.15879629968352,44.71764077006352
628,500,512,44.70120160036413_-122.19679503620178,-122.19679503620178,44.70120160036413
643,496,842,44.72410864010918_-122.15394539714929,-122.15394539714929,44.72410864010918
657,529,591,44.69500322490371_-122.22051055970252,-122.22051055970252,44.69500322490371
812,568,976,44.717101780893046_-122.18332030694,-122.18332030694,44.717101780893046
419,290,611,44.72383914552394_-122.18008637191716,-122.18008637191716,44.72383914552394
461,320,648,44.72006622133064_-122.1811643502581,-122.1811643502581,44.72006622133064
608,502,503,44.70524401914267_-122.19194413366752,-122.19194413366752,44.70524401914267
1175,1024,1104,44.70335755704602_-122.23398528896432,-122.23398528896432,44.70335755704602
519,397,594,44.7265340913763_-122.17092355601912,-122.17092355601912,44.7265340913763
610,468,526,44.6979676653413_-122.20649684127028,-122.20649684127028,44.6979676653413
250,204,271,44.72545611303536_-122.14181814081368,-122.14181814081368,44.72545611303536
598,488,490,44.70497452455744_-122.19356110117896,-122.19356110117896,44.70497452455744
687,539,820,44.72141369425682_-122.13211633574518,-122.13211633574518,44.72141369425682
766,663,635,44.70066261119366_-122.2315598376972,-122.2315598376972,44.70066261119366
621,470,764,44.71305936211451_-122.18466777986616,-122.18466777986616,44.71305936211451
482,379,460,44.71817975923399_-122.18008637191716,-122.18008637191716,44.71817975923399
481,388,492,44.702279578705074_-122.18682373654804,-122.18682373654804,44.702279578705074
900,652,1123,44.71009492167691_-122.24260911569188,-122.24260911569188,44.71009492167691
542,456,471,44.71413734045545_-122.17038456684868,-122.17038456684868,44.71413734045545
771,520,988,44.73381044517767_-122.1631082130473,-122.1631082130473,44.73381044517767
487,501,473,44.698237159926535_-122.24584305071473,-122.24584305071473,44.698237159926535
609,504,512,44.702279578705074_-122.19302211200848,-122.19302211200848,44.702279578705074
568,413,473,44.69581170865941_-122.2105392600488,-122.2105392600488,44.69581170865941
776,713,664,44.70039311660842_-122.2337157943791,-122.2337157943791,44.70039311660842
623,480,502,44.6979676653413_-122.2075748196112,-122.2075748196112,44.6979676653413
640,499,524,44.70605250289837_-122.19140514449708,-122.19140514449708,44.70605250289837
318,201,357,44.73650539103003_-122.1571793321721,-122.1571793321721,44.73650539103003
606,484,499,44.69985412743795_-122.1984120037132,-122.1984120037132,44.69985412743795
359,190,507,44.72922903722866_-122.159335288854,-122.159335288854,44.72922903722866
388,245,502,44.72464762927965_-122.17685243689432,-122.17685243689432,44.72464762927965
443,384,439,44.69527271948894_-122.24045315901,-122.24045315901,44.69527271948894
613,492,526,44.710903405432624_-122.18305081235476,-122.18305081235476,44.710903405432624
749,606,655,44.7017405895346_-122.23209882686768,-122.23209882686768,44.7017405895346
564,448,487,44.69688968700036_-122.2105392600488,-122.2105392600488,44.69688968700036
688,490,869,44.71764077006352_-122.187901714889,-122.187901714889,44.71764077006352
628,513,531,44.7009321057789_-122.20245442249174,-122.20245442249174,44.7009321057789
752,525,1078,44.7160238025521_-122.17038456684868,-122.17038456684868,44.7160238025521
551,387,720,44.71548481338163_-122.18978817698564,-122.18978817698564,44.71548481338163
1783,1374,1961,44.702279578705074_-122.23102084852674,-122.23102084852674,44.702279578705074
722,507,623,44.7122508783588_-122.18385929611046,-122.18385929611046,44.7122508783588
649,510,540,44.698506654511775_-122.2021849279065,-122.2021849279065,44.698506654511775
566,384,777,44.73381044517767_-122.15906579426876,-122.15906579426876,44.73381044517767
468,437,489,44.687726871102335_-122.20245442249174,-122.20245442249174,44.687726871102335
554,498,559,44.68637939817616_-122.20056796039508,-122.20056796039508,44.68637939817616
398,370,371,44.71386784587022_-122.16095225636542,-122.16095225636542,44.71386784587022
1840,1601,1906,44.708747448750735_-122.2382972023281,-122.2382972023281,44.708747448750735
892,733,936,44.70524401914267_-122.23937518066904,-122.23937518066904,44.70524401914267
631,479,504,44.71278986752928_-122.17927788816144,-122.17927788816144,44.71278986752928
591,487,745,44.71979672674541_-122.15529287007546,-122.15529287007546,44.71979672674541
946,760,1129,44.7047050299722_-122.23964467525428,-122.23964467525428,44.7047050299722
657,549,531,44.69554221407418_-122.20326290624745,-122.20326290624745,44.69554221407418
157,129,185,44.72249167259776_-122.17415749104195,-122.17415749104195,44.72249167259776
213,158,234,44.72518661845013_-122.14181814081368,-122.14181814081368,44.72518661845013
630,492,543,44.71359835128498_-122.1781999098205,-122.1781999098205,44.71359835128498
519,488,495,44.69581170865941_-122.22805640808916,-122.22805640808916,44.69581170865941
508,446,582,44.71629329713734_-122.15825731051304,-122.15825731051304,44.71629329713734
466,375,541,44.71844925381922_-122.249615974908,-122.249615974908,44.71844925381922
648,543,539,44.708747448750735_-122.18628474737758,-122.18628474737758,44.708747448750735
534,340,697,44.72410864010918_-122.17846940440576,-122.17846940440576,44.72410864010918
361,273,305,44.72033571591588_-122.24746001822612,-122.24746001822612,44.72033571591588
727,556,678,44.71198138377356_-122.18251182318429,-122.18251182318429,44.71198138377356
469,445,434,44.70766947040979_-122.178738898991,-122.178738898991,44.70766947040979
660,606,841,44.717101780893046_-122.12888240072236,-122.12888240072236,44.717101780893046
380,211,590,44.727612069717246_-122.15906579426876,-122.15906579426876,44.727612069717246
495,366,683,44.71871874840446_-122.18817120947423,-122.18817120947423,44.71871874840446
412,343,369,44.69769817075606_-122.1984120037132,-122.1984120037132,44.69769817075606
636,520,527,44.710903405432624_-122.1744269856272,-122.1744269856272,44.710903405432624
796,645,1023,44.71548481338163_-122.17038456684868,-122.17038456684868,44.71548481338163
875,615,1111,44.73192398308102_-122.16203023470636,-122.16203023470636,44.73192398308102
480,395,568,44.72141369425682_-122.13400279784184,-122.13400279784184,44.72141369425682
412,394,448,44.69527271948894_-122.19814250912796,-122.19814250912796,44.69527271948894
693,513,632,44.71467632962592_-122.18332030694,-122.18332030694,44.71467632962592
406,406,380,44.69742867617083_-122.19517806869035,-122.19517806869035,44.69742867617083
